tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating
tt0963794,The Ruins,2008,90,Horror,5.9
tt1034314,Iron Sky,2012,93,"Action,Adventure,Comedy",5.9
tt1185834,Star Wars: The Clone Wars,2008,98,"Action,Adventure,Animation",5.9
tt1220198,The Fourth Kind,2009,98,"Horror,Mystery,Sci-Fi",5.9
tt1336608,Rock of Ages,2012,123,"Comedy,Drama,Musical",5.9
tt1375670,Grown Ups,2010,102,Comedy,5.9
tt1386697,Suicide Squad,2016,123,"Action,Adventure,Fantasy",5.9
tt1538403,The Mortal Instruments: City of Bones,2013,130,"Action,Adventure,Fantasy",5.9
tt1611224,Abraham Lincoln: Vampire Hunter,2012,105,"Action,Fantasy,Horror",5.9
tt1618442,The Last Witch Hunter,2015,106,"Action,Adventure,Fantasy",5.9
tt1622979,Final Destination 5,2011,92,"Action,Horror,Thriller",5.9
tt1860213,Dirty Grandpa,2016,102,Comedy,5.9
tt1939659,Carrie,2013,100,"Drama,Horror",5.9
tt2034800,The Great Wall,2016,103,"Action,Adventure,Fantasy",5.9
tt2180411,Into the Woods,2014,125,"Adventure,Comedy,Drama",5.9
tt2387499,Keeping Up with the Joneses,2016,105,"Action,Comedy",5.9
tt2452244,Isn't It Romantic,2019,89,"Comedy,Fantasy,Musical",5.9
tt3300542,London Has Fallen,2016,99,"Action,Thriller",5.9
tt3717490,Power Rangers,2017,124,"Action,Adventure,Fantasy",5.9
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,"Action,Adventure,Comedy",5.9
tt8350360,Annabelle Comes Home,2019,106,"Horror,Mystery,Thriller",5.9
tt0077766,Jaws 2,1978,116,"Adventure,Horror,Thriller",5.8
tt0080453,The Blue Lagoon,1980,104,"Adventure,Drama,Romance",5.8
tt0095956,Rambo III,1988,102,"Action,Adventure,Thriller",5.8
tt0100502,RoboCop 2,1990,117,"Action,Crime,Sci-Fi",5.8
tt0113855,Mortal Kombat,1995,101,"Action,Adventure,Fantasy",5.8
tt0114508,Species,1995,108,"Action,Horror,Sci-Fi",5.8
tt0116669,Jack,1996,113,"Comedy,Drama,Fantasy",5.8
tt0119345,I Know What You Did Last Summer,1997,101,"Horror,Mystery",5.8
tt0120694,Halloween H20: 20 Years Later,1998,86,"Horror,Thriller",5.8
tt0120828,Six Days Seven Nights,1998,102,"Action,Adventure,Comedy",5.8
tt0146675,End of Days,1999,122,"Action,Fantasy,Horror",5.8
tt0164052,Hollow Man,2000,112,"Action,Horror,Sci-Fi",5.8
tt0280590,Mr. Deeds,2002,96,"Comedy,Romance",5.8
tt0286788,What a Girl Wants,2003,105,"Comedy,Drama,Family",5.8
tt0295701,xXx,2002,124,"Action,Adventure,Thriller",5.8
tt0311429,The League of Extraordinary Gentlemen,2003,110,"Action,Adventure,Fantasy",5.8
tt0327437,Around the World in 80 Days,2004,120,"Action,Adventure,Comedy",5.8
tt0348836,Gothika,2003,98,"Horror,Mystery,Thriller",5.8
tt0359013,Blade: Trinity,2004,113,"Action,Horror,Sci-Fi",5.8
tt0368933,The Princess Diaries 2: Royal Engagement,2004,113,"Comedy,Family,Romance",5.8
tt0373051,Journey to the Center of the Earth,2008,93,"Action,Adventure,Family",5.8
tt0408839,The Heartbreak Kid,2007,116,"Comedy,Romance",5.8
tt0414982,Final Destination 3,2006,93,"Horror,Mystery,Thriller",5.8
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,91,"Horror,Thriller",5.8
tt0452594,The Break-Up,2006,106,"Comedy,Drama,Romance",5.8
tt0457510,Nacho Libre,2006,92,"Comedy,Family,Sport",5.8
tt0491152,Something Borrowed,2011,112,"Comedy,Drama,Romance",5.8
tt0492044,The Haunting in Connecticut,2009,92,"Drama,Horror,Mystery",5.8
tt0780653,The Wolfman,2010,103,"Drama,Fantasy,Horror",5.8
tt0800320,Clash of the Titans,2010,106,"Action,Adventure,Fantasy",5.8
tt0821640,Ghosts of Girlfriends Past,2009,115,"Comedy,Fantasy,Romance",5.8
tt0839980,Semi-Pro,2008,91,"Comedy,Sport",5.8
tt0866439,Made of Honor,2008,101,"Comedy,Romance",5.8
tt0879870,Eat Pray Love,2010,133,"Biography,Drama,Romance",5.8
tt0990407,The Green Hornet,2011,119,"Action,Comedy,Crime",5.8
tt1017460,Splice,2009,104,"Horror,Sci-Fi",5.8
tt1093908,Confessions of a Shopaholic,2009,104,"Comedy,Romance",5.8
tt10954652,Old,2021,108,"Drama,Horror,Mystery",5.8
tt1132626,Saw V,2008,92,"Crime,Horror,Mystery",5.8
tt1190080,2012,2009,158,"Action,Adventure,Sci-Fi",5.8
tt1220634,Resident Evil: Afterlife,2010,96,"Action,Adventure,Horror",5.8
tt1291150,Teenage Mutant Ninja Turtles,2014,101,"Action,Adventure,Comedy",5.8
tt1440129,Battleship,2012,131,"Action,Adventure,Sci-Fi",5.8
tt1506999,Haywire,2011,93,"Action,Drama,Thriller",5.8
tt1517260,The Host,2013,125,"Action,Adventure,Drama",5.8
tt1583421,G.I. Joe: Retaliation,2013,110,"Action,Adventure,Sci-Fi",5.8
tt1711425,21 & Over,2013,93,Comedy,5.8
tt1711525,Office Christmas Party,2016,105,Comedy,5.8
tt1854564,Percy Jackson: Sea of Monsters,2013,106,"Adventure,Family,Fantasy",5.8
tt1951261,The Hangover Part III,2013,100,"Comedy,Crime",5.8
tt1959490,Noah,2014,138,"Action,Adventure,Drama",5.8
tt2105044,V/H/S,2012,116,"Horror,Thriller",5.8
tt2106361,Into the Storm,2014,89,"Action,Adventure,Drama",5.8
tt4765284,Pitch Perfect 3,2017,93,"Comedy,Music",5.8
tt5758778,Skyscraper,2018,102,"Action,Adventure,Thriller",5.8
tt5774060,Underwater,2020,95,"Action,Horror,Sci-Fi",5.8
tt0103786,Beethoven,1992,87,"Comedy,Drama,Family",5.7
tt0115433,101 Dalmatians,1996,103,"Adventure,Comedy,Crime",5.7
tt0116225,Escape from L.A.,1996,101,"Action,Adventure,Sci-Fi",5.7
tt0116705,Jingle All the Way,1996,89,"Adventure,Comedy,Family",5.7
tt0117218,The Nutty Professor,1996,95,"Comedy,Romance,Sci-Fi",5.7
tt0120667,Fantastic Four,2005,106,"Action,Adventure,Fantasy",5.7
tt0133152,Planet of the Apes,2001,119,"Action,Adventure,Sci-Fi",5.7
tt0146316,Lara Croft: Tomb Raider,2001,100,"Action,Adventure,Fantasy",5.7
tt0200550,Coyote Ugly,2000,100,"Comedy,Drama,Music",5.7
tt0205000,Deuce Bigalow: Male Gigolo,1999,88,"Comedy,Romance",5.7
tt0277371,Not Another Teen Movie,2001,89,Comedy,5.7
tt0329101,Freddy vs. Jason,2003,97,"Action,Horror",5.7
tt0369436,Four Christmases,2008,88,"Comedy,Drama,Romance",5.7
tt0381707,White Chicks,2004,109,"Comedy,Crime",5.7
tt0409182,Poseidon,2006,98,"Action,Adventure,Thriller",5.7
tt0455967,John Tucker Must Die,2006,89,"Comedy,Romance",5.7
tt0770752,Fool's Gold,2008,112,"Action,Adventure,Comedy",5.7
tt0817230,Valentine's Day,2010,125,"Comedy,Romance",5.7
tt0817538,Drillbit Taylor,2008,110,"Action,Comedy,Crime",5.7
tt0822847,Priest,2011,87,"Action,Adventure,Fantasy",5.7
tt0837563,Pet Sematary,2019,101,"Horror,Mystery,Thriller",5.7
tt0993840,Army of the Dead,2021,148,"Action,Crime,Horror",5.7
tt1000774,Sex and the City,2008,145,"Comedy,Drama,Romance",5.7
tt1025100,Gemini Man,2019,117,"Action,Adventure,Sci-Fi",5.7
tt1034032,Gamer,2009,95,"Action,Sci-Fi,Thriller",5.7
tt1046173,G.I. Joe: The Rise of Cobra,2009,118,"Action,Adventure,Sci-Fi",5.7
tt10838180,The Matrix Resurrections,2021,148,"Action,Sci-Fi",5.7
tt1197628,Observe and Report,2009,86,"Comedy,Crime,Drama",5.7
tt1217613,Battle Los Angeles,2011,116,"Action,Sci-Fi",5.7
tt1284575,Bad Teacher,2011,92,"Comedy,Romance",5.7
tt1298649,The Watch,2012,102,"Comedy,Sci-Fi",5.7
tt1321511,Oldboy,2013,104,"Action,Drama,Mystery",5.7
tt1389072,Downsizing,2017,135,"Drama,Fantasy,Sci-Fi",5.7
tt1397514,Journey 2: The Mysterious Island,2012,94,"Action,Adventure,Comedy",5.7
tt1509767,The Three Musketeers,2011,110,"Action,Adventure,Fantasy",5.7
tt1536044,Paranormal Activity 2,2010,91,"Horror,Mystery",5.7
tt1586265,What to Expect When You're Expecting,2012,110,"Comedy,Drama,Romance",5.7
tt1602613,Only God Forgives,2013,90,"Action,Crime,Drama",5.7
tt1634106,Bloodshot,2020,109,"Action,Adventure,Sci-Fi",5.7
tt1646987,Wrath of the Titans,2012,99,"Action,Adventure,Fantasy",5.7
tt1742334,Sabotage,2014,109,"Action,Crime,Drama",5.7
tt2024432,Identity Thief,2013,111,"Comedy,Crime,Drama",5.7
tt2094766,Assassin's Creed,2016,115,"Action,Adventure,Sci-Fi",5.7
tt2184339,The Purge,2013,85,"Horror,Sci-Fi,Thriller",5.7
tt2679042,Hitman: Agent 47,2015,96,"Action,Crime,Thriller",5.7
tt3332064,Pan,2015,111,"Adventure,Comedy,Family",5.7
tt3348730,Jigsaw,2017,92,"Crime,Horror,Mystery",5.7
tt3410834,Allegiant,2016,120,"Action,Adventure,Mystery",5.7
tt3416828,Ice Age 5: Collision Course,2016,94,"Adventure,Animation,Comedy",5.7
tt3522806,Mechanic: Resurrection,2016,98,"Action,Adventure,Crime",5.7
tt3717252,Underworld: Blood Wars,2016,91,"Action,Adventure,Fantasy",5.7
tt4438848,Neighbors 2: Sorority Rising,2016,92,Comedy,5.7
tt4566758,Mulan,2020,115,"Action,Adventure,Drama",5.7
tt6111574,The Woman in the Window,2021,100,"Crime,Drama,Mystery",5.7
tt6565702,X-Men: Dark Phoenix,2019,113,"Action,Adventure,Sci-Fi",5.7
tt0106701,Dennis the Menace,1993,94,"Comedy,Family",5.6
tt0111255,The Specialist,1994,110,"Action,Drama,Thriller",5.6
tt0113481,Johnny Mnemonic,1995,103,"Action,Drama,Sci-Fi",5.6
tt0134084,Scream 3,2000,116,"Horror,Mystery",5.6
tt0146336,Urban Legend,1998,99,"Horror,Mystery,Thriller",5.6
tt0160127,Charlie's Angels,2000,98,"Action,Adventure,Comedy",5.6
tt0163187,Runaway Bride,1999,116,"Comedy,Romance",5.6
tt0183523,Mission to Mars,2000,114,"Adventure,Sci-Fi,Thriller",5.6
tt0227538,Spy Kids,2001,88,"Action,Adventure,Comedy",5.6
tt0243736,40 Days and 40 Nights,2002,96,"Comedy,Romance",5.6
tt0245674,Thir13en Ghosts,2001,91,"Fantasy,Horror",5.6
tt0286716,Hulk,2003,138,"Action,Sci-Fi",5.6
tt0300556,Timeline,2003,116,"Action,Adventure,Sci-Fi",5.6
tt0301470,Jeepers Creepers 2,2003,106,Horror,5.6
tt0303816,Cabin Fever,2002,93,Horror,5.6
tt0317303,Daddy Day Care,2003,92,"Comedy,Family",5.6
tt0346491,Alexander,2004,175,"Action,Biography,Drama",5.6
tt0362478,The Box,2009,115,"Drama,Mystery,Thriller",5.6
tt0370263,Alien vs. Predator,2004,101,"Action,Adventure,Horror",5.6
tt0377471,Be Cool,2005,118,"Comedy,Crime,Music",5.6
tt0382628,Dark Water,2005,105,"Drama,Horror,Mystery",5.6
tt0383216,The Pink Panther,2006,93,"Adventure,Comedy,Crime",5.6
tt0387877,The Black Dahlia,2006,121,"Crime,Drama,Mystery",5.6
tt0395699,The Pacifier,2005,95,"Action,Comedy,Drama",5.6
tt0427229,Failure to Launch,2006,97,"Comedy,Romance",5.6
tt0452625,Good Luck Chuck,2007,101,"Comedy,Romance",5.6
tt0463034,"You, Me and Dupree",2006,110,"Comedy,Romance",5.6
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,92,"Action,Adventure,Fantasy",5.6
tt0790736,R.I.P.D.,2013,96,"Action,Adventure,Comedy",5.6
tt0960144,You Don't Mess with the Zohan,2008,113,"Action,Comedy",5.6
tt10539608,The Midnight Sky,2020,118,"Adventure,Drama,Sci-Fi",5.6
tt10665338,Halloween Kills,2021,105,"Horror,Thriller",5.6
tt1385867,Cop Out,2010,107,"Action,Comedy,Crime",5.6
tt1477076,Saw: The Final Chapter,2010,90,"Crime,Horror,Mystery",5.6
tt1598822,New Year's Eve,2011,118,"Comedy,Romance",5.6
tt1648190,The Dark Tower,2017,95,"Action,Adventure,Fantasy",5.6
tt1655460,Wanderlust,2012,98,"Comedy,Romance",5.6
tt1667353,Mirror Mirror,2012,106,"Adventure,Comedy,Drama",5.6
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,115,"Adventure,Drama,Fantasy",5.6
tt2002718,Machete Kills,2013,107,"Action,Crime,Thriller",5.6
tt2096672,Dumb and Dumber To,2014,109,Comedy,5.6
tt2109248,Transformers: Age of Extinction,2014,165,"Action,Adventure,Sci-Fi",5.6
tt2120120,Pixels,2015,105,"Action,Comedy,Fantasy",5.6
tt2132285,The Bling Ring,2013,90,"Biography,Crime,Drama",5.6
tt2283336,Men in Black: International,2019,114,"Action,Adventure,Comedy",5.6
tt2364841,Runner Runner,2013,88,"Crime,Thriller",5.6
tt2557478,Pacific Rim: Uprising,2018,111,"Action,Adventure,Sci-Fi",5.6
tt4779682,The Meg,2018,113,"Action,Horror,Sci-Fi",5.6
tt6673612,Dolittle,2020,101,"Adventure,Comedy,Family",5.6
tt0109254,Beverly Hills Cop III,1994,104,"Action,Comedy,Crime",5.5
tt0113492,Judge Dredd,1995,96,"Action,Crime,Sci-Fi",5.5
tt0119190,George of the Jungle,1997,92,"Action,Adventure,Comedy",5.5
tt0120461,Volcano,1997,104,"Action,Drama,Sci-Fi",5.5
tt0233469,Collateral Damage,2002,108,"Action,Drama,Thriller",5.5
tt0277296,The Scorpion King,2002,92,"Action,Adventure,Fantasy",5.5
tt0284490,Showtime,2002,95,"Action,Comedy,Crime",5.5
tt0285492,Cube²: Hypercube,2002,94,"Drama,Horror,Mystery",5.5
tt0285531,Dreamcatcher,2003,136,"Drama,Horror,Sci-Fi",5.5
tt0288477,Ghost Ship,2002,91,Horror,5.5
tt0298814,The Core,2003,135,"Action,Adventure,Sci-Fi",5.5
tt0302640,The Hot Chick,2002,104,"Comedy,Fantasy",5.5
tt0305711,Just Married,2003,95,"Comedy,Romance",5.5
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,117,"Action,Adventure,Fantasy",5.5
tt0364970,Babylon A.D.,2008,90,"Action,Adventure,Sci-Fi",5.5
tt0369735,Monster-in-Law,2005,101,"Comedy,Romance",5.5
tt0417148,Snakes on a Plane,2006,105,"Action,Adventure,Crime",5.5
tt0452637,Lady in the Water,2006,110,"Drama,Fantasy,Mystery",5.5
tt0464154,Piranha 3D,2010,88,"Comedy,Horror",5.5
tt0498353,Hostel: Part II,2007,94,Horror,5.5
tt0758746,Friday the 13th,2009,97,"Horror,Mystery,Thriller",5.5
tt0852713,The House Bunny,2008,97,"Comedy,Romance",5.5
tt0970416,The Day the Earth Stood Still,2008,104,"Drama,Sci-Fi,Thriller",5.5
tt0970866,Little Fockers,2010,98,"Comedy,Romance",5.5
tt1038919,The Bounty Hunter,2010,110,"Action,Comedy,Romance",5.5
tt1078940,Couples Retreat,2009,113,Comedy,5.5
tt1121096,Seventh Son,2014,102,"Action,Adventure,Fantasy",5.5
tt1133985,Green Lantern,2011,114,"Action,Adventure,Sci-Fi",5.5
tt1152398,Beastly,2011,86,"Drama,Fantasy,Romance",5.5
tt1185416,When in Rome,2010,91,"Comedy,Romance",5.5
tt1232200,That's My Boy,2012,116,Comedy,5.5
tt1240982,Your Highness,2011,102,"Adventure,Comedy,Fantasy",5.5
tt1469304,Baywatch,2017,116,"Action,Comedy,Crime",5.5
tt1582507,House at the End of the Street,2012,101,"Drama,Horror,Thriller",5.5
tt1921064,Pompeii,2014,105,"Action,Adventure,Drama",5.5
tt2548396,The Cloverfield Paradox,2018,102,"Action,Horror,Sci-Fi",5.5
tt2592614,Resident Evil: The Final Chapter,2016,107,"Action,Adventure,Horror",5.5
tt3045616,Mortdecai,2015,107,"Action,Adventure,Comedy",5.5
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,87,Horror,5.4
tt0110989,Richie Rich,1994,95,"Comedy,Family",5.4
tt0112462,Batman Forever,1995,121,"Action,Adventure",5.4
tt0118998,Doctor Dolittle,1998,85,"Comedy,Family,Fantasy",5.4
tt0120685,Godzilla,1998,139,"Action,Sci-Fi,Thriller",5.4
tt0290095,The Tuxedo,2002,98,"Action,Comedy,Sci-Fi",5.4
tt0377109,The Ring Two,2005,110,"Horror,Mystery",5.4
tt0397065,House of Wax,2005,113,"Horror,Thriller",5.4
tt0402022,Æon Flux,2005,93,"Action,Adventure,Sci-Fi",5.4
tt0413099,Evan Almighty,2007,96,"Comedy,Family,Fantasy",5.4
tt0472181,The Smurfs,2011,103,"Adventure,Animation,Comedy",5.4
tt0479997,Season of the Witch,2011,95,"Action,Adventure,Fantasy",5.4
tt0901476,Bride Wars,2009,89,"Comedy,Romance",5.4
tt1103153,Killers,2010,100,"Action,Comedy,Romance",5.4
tt1131734,Jennifer's Body,2009,102,"Comedy,Horror",5.4
tt1243974,Aloha,2015,105,"Comedy,Drama,Romance",5.4
tt1258972,The Man with the Iron Fists,2012,95,Action,5.4
tt1486185,Red Riding Hood,2011,100,"Fantasy,Horror,Mystery",5.4
tt1502404,Drive Angry,2011,104,"Action,Fantasy,Thriller",5.4
tt2193215,The Counselor,2013,117,"Crime,Drama,Thriller",5.4
tt2345759,The Mummy,2017,111,"Action,Adventure,Fantasy",5.4
tt2404233,Gods of Egypt,2016,127,"Action,Adventure,Fantasy",5.4
tt3322940,Annabelle,2014,99,"Horror,Mystery,Thriller",5.4
tt7126948,Wonder Woman 1984,2020,151,"Action,Adventure,Fantasy",5.4
tt8695030,The Dead Don't Die,2019,104,"Comedy,Fantasy,Horror",5.4
tt0097647,The Karate Kid Part III,1989,112,"Action,Drama,Family",5.3
tt0100507,Rocky V,1990,104,"Drama,Sport",5.3
tt0119137,Flubber,1997,93,"Comedy,Family,Sci-Fi",5.3
tt0185431,Little Nicky,2000,90,"Comedy,Fantasy",5.3
tt0209475,The Wedding Planner,2001,103,"Comedy,Romance",5.3
tt0252076,Maid in Manhattan,2002,105,"Comedy,Drama,Romance",5.3
tt0287978,Daredevil,2003,103,"Action,Crime",5.3
tt0327162,The Stepford Wives,2004,93,"Comedy,Horror,Sci-Fi",5.3
tt0457400,Land of the Lost,2009,102,"Action,Adventure,Comedy",5.3
tt0467197,Max Payne,2008,100,"Action,Adventure,Crime",5.3
tt1099212,Twilight,2008,122,"Drama,Fantasy,Romance",5.3
tt1234719,Red Dawn,2012,93,"Action,Drama",5.3
tt1617661,Jupiter Ascending,2015,127,"Action,Adventure,Sci-Fi",5.3
tt1855325,Resident Evil: Retribution,2012,95,"Action,Adventure,Horror",5.3
tt1981128,Geostorm,2017,109,"Action,Sci-Fi,Thriller",5.3
tt2058673,Point Break,2015,114,"Action,Adventure,Crime",5.3
tt2101441,Spring Breakers,2012,94,"Crime,Drama,Thriller",5.3
tt2191701,Grown Ups 2,2013,101,Comedy,5.3
tt3829266,The Predator,2018,107,"Action,Adventure,Sci-Fi",5.3
tt4532826,Robin Hood,2018,116,"Action,Adventure,Drama",5.3
tt4682266,The New Mutants,2020,94,"Action,Horror,Mystery",5.3
tt5814060,The Nun,2018,96,"Horror,Mystery,Thriller",5.3
tt6802400,Coming 2 America,2021,110,Comedy,5.3
tt0120177,Spawn,1997,96,"Action,Drama,Horror",5.2
tt0120738,Lost in Space,1998,130,"Action,Adventure,Family",5.2
tt0208003,Big Momma's House,2000,99,"Action,Comedy,Crime",5.2
tt0259324,Ghost Rider,2007,110,"Action,Fantasy,Thriller",5.2
tt0267913,Scooby-Doo,2002,89,"Adventure,Comedy,Family",5.2
tt0287717,Spy Kids 2: Island of Lost Dreams,2002,100,"Action,Adventure,Comedy",5.2
tt0419706,Doom,2005,105,"Action,Horror,Sci-Fi",5.2
tt0465624,My Super Ex-Girlfriend,2006,96,"Comedy,Romance,Sci-Fi",5.2
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,112,"Action,Fantasy,Horror",5.2
tt0952640,Alvin and the Chipmunks,2007,92,"Adventure,Animation,Comedy",5.2
tt1038686,Legion,2010,100,"Action,Fantasy,Horror",5.2
tt1114740,Paul Blart: Mall Cop,2009,91,"Action,Comedy,Crime",5.2
tt1179056,A Nightmare on Elm Street,2010,95,"Crime,Drama,Horror",5.2
tt1222817,Zookeeper,2011,102,"Comedy,Family,Fantasy",5.2
tt1293847,xXx: Return of Xander Cage,2017,107,"Action,Adventure,Comedy",5.2
tt1606378,A Good Day to Die Hard,2013,98,"Action,Thriller",5.2
tt1628841,Independence Day: Resurgence,2016,120,"Action,Adventure,Sci-Fi",5.2
tt2274648,Hellboy,2019,120,"Action,Adventure,Fantasy",5.2
tt2304933,The 5th Wave,2016,112,"Action,Adventure,Sci-Fi",5.2
tt3371366,Transformers: The Last Knight,2017,154,"Action,Adventure,Sci-Fi",5.2
tt5433138,F9: The Fast Saga,2021,143,"Action,Crime,Thriller",5.2
tt6133466,The First Purge,2018,97,"Action,Horror,Sci-Fi",5.2
tt0377818,The Dukes of Hazzard,2005,104,Comedy,5.1
tt0385307,Miss Congeniality 2: Armed & Fabulous,2005,115,"Action,Comedy,Crime",5.1
tt0443649,"10,000 BC",2008,109,"Action,Adventure,Drama",5.1
tt0449010,Eragon,2006,104,"Action,Adventure,Family",5.1
tt0800069,The Hills Have Eyes 2,2007,89,"Horror,Thriller",5.1
tt0816462,Conan the Barbarian,2011,113,"Action,Adventure,Fantasy",5.1
tt1418377,"I, Frankenstein",2014,92,"Action,Fantasy,Sci-Fi",5.1
tt1600195,Abduction,2011,106,"Action,Mystery,Thriller",5.1
tt1758810,The Snowman,2017,119,"Crime,Drama,Thriller",5.1
tt1956620,Sex Tape,2014,94,"Comedy,Romance",5.1
tt0086393,Superman III,1983,125,"Action,Adventure,Comedy",5.0
tt0109813,The Flintstones,1994,91,"Comedy,Family,Fantasy",5.0
tt0171363,The Haunting,1999,113,"Fantasy,Horror,Mystery",5.0
tt0949731,The Happening,2008,91,"Adventure,Sci-Fi,Thriller",5.0
tt1273235,A Serbian Film,2010,104,"Horror,Mystery,Thriller",5.0
tt1325004,The Twilight Saga: Eclipse,2010,124,"Action,Adventure,Drama",5.0
tt1991245,Chernobyl Diaries,2012,86,"Horror,Mystery,Thriller",5.0
tt0114436,Showgirls,1995,128,Drama,4.9
tt0120891,Wild Wild West,1999,106,"Action,Comedy,Sci-Fi",4.9
tt0305357,Charlie's Angels: Full Throttle,2003,106,"Action,Adventure,Comedy",4.9
tt0938330,Silent Hill: Revelation,2012,95,"Horror,Mystery,Thriller",4.9
tt0962726,High School Musical 3: Senior Year,2008,112,"Comedy,Drama,Family",4.9
tt1045778,Year One,2009,97,Comedy,4.9
tt1093357,The Darkest Hour,2011,89,"Action,Adventure,Horror",4.9
tt1320261,Gulliver's Travels,2010,85,"Adventure,Comedy,Family",4.9
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,117,"Adventure,Drama,Fantasy",4.9
tt5033998,Charlie's Angels,2019,118,"Action,Adventure,Comedy",4.9
tt0118615,Anaconda,1997,89,"Action,Adventure,Horror",4.8
tt0374536,Bewitched,2005,102,"Comedy,Fantasy,Romance",4.8
tt1815862,After Earth,2013,100,"Action,Adventure,Sci-Fi",4.8
tt3605418,Knock Knock,2015,99,"Drama,Thriller",4.8
tt0110216,Junior,1994,109,"Comedy,Romance,Sci-Fi",4.7
tt0130018,I Still Know What You Did Last Summer,1998,100,"Horror,Mystery",4.7
tt0333780,"Legally Blonde 2: Red, White & Blonde",2003,95,Comedy,4.7
tt0357277,Elektra,2005,97,"Action,Adventure,Crime",4.7
tt0831887,The Spirit,2008,103,"Action,Crime,Fantasy",4.7
tt1259571,The Twilight Saga: New Moon,2009,130,"Adventure,Drama,Fantasy",4.7
tt1608290,Zoolander 2,2016,101,"Action,Adventure,Comedy",4.7
tt0758730,Aliens vs. Predator: Requiem,2007,94,"Action,Adventure,Horror",4.6
tt2109184,Paranormal Activity 4,2012,88,"Horror,Mystery",4.6
tt4465564,Fifty Shades Darker,2017,118,"Drama,Romance",4.6
tt0119303,Home Alone 3,1997,102,"Action,Comedy,Crime",4.5
tt1241317,Death Note,2017,101,"Crime,Drama,Fantasy",4.5
tt1261945,Sex and the City 2,2010,146,"Comedy,Drama,Romance",4.5
tt1564585,Skyline,2010,92,"Action,Sci-Fi,Thriller",4.5
tt4477536,Fifty Shades Freed,2018,105,"Drama,Romance,Thriller",4.5
tt0329774,xXx: State of the Union,2005,101,"Action,Adventure,Crime",4.4
tt1467304,The Human Centipede (First Sequence),2009,92,Horror,4.4
tt3554046,Space Jam: A New Legacy,2021,115,"Adventure,Animation,Comedy",4.4
tt0370032,Ultraviolet,2006,88,"Action,Sci-Fi",4.3
tt1071875,Ghost Rider: Spirit of Vengeance,2011,96,"Action,Fantasy,Thriller",4.3
tt1333125,Movie 43,2013,94,Comedy,4.3
tt1502712,Fantastic Four,2015,100,"Action,Adventure,Sci-Fi",4.3
tt2322441,Fifty Shades of Grey,2015,125,"Drama,Romance,Thriller",4.2
tt0477051,Norbit,2007,103,"Comedy,Romance",4.1
tt0938283,The Last Airbender,2010,103,"Action,Adventure,Family",4.0
tt0120179,Speed 2: Cruise Control,1997,121,"Action,Adventure,Crime",3.9
tt0118688,Batman & Robin,1997,125,"Action,Sci-Fi",3.7
tt0450345,The Wicker Man,2006,102,"Horror,Mystery,Thriller",3.7
tt0368226,The Room,2003,99,Drama,3.6
tt0795461,Scary Movie V,2013,88,Comedy,3.5
tt0327554,Catwoman,2004,104,"Action,Crime,Fantasy",3.4
tt10886166,365 Days,2020,114,"Drama,Romance",3.4
tt0810913,Jack and Jill,2011,91,Comedy,3.3
